scenario_id,ego_v,hit_point,collision,eb_intervention,dv_collision,v_mean,a_mean,a_jerk,a_min
1.0,13.88888888888889,0.0,1.0,1.0,10.288888888888906,13.478233151183979,-4.12,32.0,-10.0
1.0,13.88888888888889,10.0,1.0,1.0,7.83888888888891,13.211469534050197,-5.392857142857143,31.0,-10.0
1.0,13.88888888888889,20.0,1.0,1.0,6.7388888888889085,13.038888888888904,-5.9655172413793105,31.0,-10.0
1.0,13.88888888888889,30.0,0.0,1.0,0.0,8.84710401891253,-7.0,49.0,-10.0
1.0,13.88888888888889,40.0,0.0,1.0,0.0,8.53390607101947,-7.195121951219512,39.0,-10.0
1.0,13.88888888888889,50.0,0.0,1.0,0.0,8.318888888888882,-7.195121951219512,39.0,-10.0
1.0,13.88888888888889,800.0,0.0,0.0,0.0,13.6338888888889,-1.95,114.0,-2.0
2.0,13.88888888888889,0.0,0.0,0.0,0.0,8.744152046783645,-3.388888888888889,27.0,-4.0
2.0,13.88888888888889,10.0,0.0,0.0,0.0,8.65347222222224,-3.5294117647058822,31.0,-4.0
2.0,13.88888888888889,20.0,0.0,0.0,0.0,8.016773504273523,-3.3157894736842106,21.0,-4.0
2.0,13.88888888888889,30.0,0.0,0.0,0.0,8.831973995271888,-3.5294117647058822,31.0,-4.0
2.0,13.88888888888889,40.0,0.0,0.0,0.0,8.731520467836274,-3.3529411764705883,35.0,-4.0
2.0,13.88888888888889,50.0,0.0,0.0,0.0,9.530842911877414,-3.1176470588235294,31.0,-4.0
3.0,13.88888888888889,0.0,0.0,0.0,0.0,9.014975845410646,-3.3529411764705883,31.0,-4.0
3.0,13.88888888888889,10.0,0.0,1.0,0.0,7.805136268343833,-5.788461538461538,51.0,-10.0
3.0,13.88888888888889,20.0,0.0,0.0,0.0,8.404545454545476,-3.388888888888889,21.0,-4.0
3.0,13.88888888888889,30.0,0.0,1.0,0.0,9.320724094881408,-5.7924528301886795,47.0,-10.0
3.0,13.88888888888889,40.0,0.0,0.0,0.0,11.552973395931158,-2.4705882352941178,73.0,-4.0
3.0,13.88888888888889,50.0,0.0,0.0,0.0,8.567239404352826,-3.3529411764705883,31.0,-4.0
4.0,13.88888888888889,0.0,0.0,1.0,0.0,7.696193415637877,-6.26530612244898,45.0,-10.0
4.0,13.88888888888889,10.0,0.0,1.0,0.0,7.916084656084674,-6.26530612244898,43.0,-10.0
4.0,13.88888888888889,20.0,0.0,1.0,0.0,9.111843711843726,-6.24,47.0,-10.0
4.0,13.88888888888889,30.0,0.0,1.0,0.0,8.805082742316806,-6.760869565217392,48.0,-10.0
4.0,13.88888888888889,40.0,0.0,1.0,0.0,8.453854875283469,-6.760869565217392,50.0,-10.0
4.0,13.88888888888889,50.0,0.0,1.0,0.0,8.72345029239768,-6.760869565217392,48.0,-10.0
9.0,13.88888888888889,-100.0,0.0,0.0,0.0,13.563888888888902,-1.8571428571428572,119.0,-2.0
9.0,13.88888888888889,200.0,0.0,0.0,0.0,13.008730158730177,-2.210526315789474,111.0,-4.0
