scenario_id,ego_v,hit_point,collision,eb_intervention,dv_collision,v_mean,a_mean,a_jerk,a_min
1.0,13.88888888888889,0.0,1.0,1.0,9.63888888888889,13.473315118397093,-4.12,26.0,-10.0
1.0,13.88888888888889,10.0,1.0,1.0,7.438888888888886,13.140476190476189,-4.833333333333333,20.0,-10.0
1.0,13.88888888888889,20.0,0.0,1.0,0.0,10.34847222222221,-6.785714285714286,28.0,-10.0
1.0,13.88888888888889,30.0,0.0,1.0,0.0,8.124019607843133,-7.075,28.0,-10.0
1.0,13.88888888888889,40.0,0.0,1.0,0.0,8.452437641723373,-7.0,27.0,-10.0
1.0,13.88888888888889,50.0,0.0,1.0,0.0,8.803605200945642,-7.0,25.0,-10.0
1.0,13.88888888888889,800.0,0.0,0.0,0.0,13.723888888888892,-1.25,14.0,-2.0
2.0,13.88888888888889,0.0,0.0,1.0,0.0,7.40277777777777,-6.574468085106383,35.0,-10.0
2.0,13.88888888888889,10.0,0.0,1.0,0.0,8.03958333333333,-5.549019607843137,31.0,-10.0
2.0,13.88888888888889,20.0,0.0,1.0,0.0,7.969682539682535,-5.1454545454545455,29.0,-10.0
2.0,13.88888888888889,30.0,0.0,1.0,0.0,7.2754385964912185,-5.865384615384615,39.0,-10.0
2.0,13.88888888888889,40.0,0.0,1.0,0.0,8.530813287514311,-6.26530612244898,39.0,-10.0
2.0,13.88888888888889,50.0,0.0,1.0,0.0,7.815472481827616,-5.1454545454545455,33.0,-10.0
3.0,13.88888888888889,0.0,0.0,1.0,0.0,7.471329365079376,-5.775510204081633,25.0,-10.0
3.0,13.88888888888889,10.0,0.0,1.0,0.0,7.532727272727262,-5.865384615384615,39.0,-10.0
3.0,13.88888888888889,20.0,0.0,1.0,0.0,11.49236111111112,-6.3478260869565215,29.0,-10.0
3.0,13.88888888888889,30.0,0.0,1.0,0.0,8.224422442244226,-5.316666666666666,47.0,-10.0
3.0,13.88888888888889,40.0,1.0,0.0,10.688888888888894,12.543434343434338,-2.125,12.0,-4.0
3.0,13.88888888888889,50.0,0.0,0.0,0.0,12.554797979797977,-2.125,14.0,-4.0
4.0,13.88888888888889,0.0,0.0,1.0,0.0,8.140686274509806,-7.15,23.0,-10.0
4.0,13.88888888888889,10.0,0.0,1.0,0.0,8.844030732860519,-7.648648648648648,27.0,-10.0
4.0,13.88888888888889,20.0,0.0,1.0,0.0,9.621382428940565,-7.648648648648648,25.0,-10.0
4.0,13.88888888888889,30.0,0.0,1.0,0.0,8.419584736251418,-7.0,25.0,-10.0
4.0,13.88888888888889,40.0,0.0,1.0,0.0,8.438151927437646,-7.0,21.0,-10.0
4.0,13.88888888888889,50.0,0.0,1.0,0.0,8.803605200945642,-7.0,25.0,-10.0
9.0,13.88888888888889,-100.0,0.0,0.0,0.0,13.718888888888895,-1.4,20.0,-2.0
9.0,13.88888888888889,200.0,0.0,0.0,0.0,13.000793650793648,-1.8571428571428572,26.0,-4.0
