scenario_id,ego_v,hit_point,collision,eb_intervention,dv_collision,v_mean,a_mean,a_jerk,a_min
1.0,13.88888888888889,0.0,1.0,1.0,8.238888888888916,13.06904761904764,-4.194444444444445,37.0,-10.0
1.0,13.88888888888889,10.0,1.0,1.0,6.338888888888913,12.859982638888916,-4.973684210526316,37.0,-10.0
1.0,13.88888888888889,20.0,1.0,1.0,6.038888888888913,12.709658119658132,-5.131578947368421,37.0,-10.0
1.0,13.88888888888889,30.0,1.0,1.0,3.888888888888914,12.33814262023219,-6.2368421052631575,36.0,-10.0
1.0,13.88888888888889,40.0,0.0,1.0,0.0,9.40643939393941,-5.4,63.0,-10.0
1.0,13.88888888888889,50.0,0.0,1.0,0.0,9.509386973180092,-5.426229508196721,51.0,-10.0
1.0,13.88888888888889,800.0,0.0,0.0,0.0,13.510200364298742,-2.0,122.0,-2.0
2.0,13.88888888888889,0.0,0.0,0.0,0.0,7.845964360587023,-3.4210526315789473,43.0,-4.0
2.0,13.88888888888889,10.0,0.0,0.0,0.0,8.390909090909112,-3.3684210526315788,35.0,-4.0
2.0,13.88888888888889,20.0,0.0,0.0,0.0,8.469501133786869,-3.4444444444444446,35.0,-4.0
2.0,13.88888888888889,30.0,0.0,0.0,0.0,8.469501133786869,-3.4444444444444446,35.0,-4.0
2.0,13.88888888888889,40.0,0.0,0.0,0.0,8.469501133786869,-3.4444444444444446,35.0,-4.0
2.0,13.88888888888889,50.0,0.0,0.0,0.0,8.45674603174605,-3.2222222222222223,35.0,-4.0
3.0,13.88888888888889,0.0,0.0,0.0,0.0,8.909318996415792,-3.3529411764705883,35.0,-4.0
3.0,13.88888888888889,10.0,0.0,0.0,0.0,8.914695340501812,-3.5,35.0,-4.0
3.0,13.88888888888889,20.0,0.0,0.0,0.0,8.914695340501812,-3.5,39.0,-4.0
3.0,13.88888888888889,30.0,0.0,0.0,0.0,8.620138888888908,-3.5294117647058822,35.0,-4.0
3.0,13.88888888888889,40.0,0.0,0.0,0.0,8.629513888888908,-3.411764705882353,39.0,-4.0
3.0,13.88888888888889,50.0,0.0,0.0,0.0,7.655861365953129,-3.5555555555555554,35.0,-4.0
4.0,13.88888888888889,0.0,0.0,0.0,0.0,7.925079365079386,-3.4,43.0,-4.0
4.0,13.88888888888889,10.0,0.0,0.0,0.0,7.997542735042757,-3.142857142857143,35.0,-4.0
4.0,13.88888888888889,20.0,0.0,0.0,0.0,8.607638888888909,-3.625,31.0,-4.0
4.0,13.88888888888889,30.0,0.0,0.0,0.0,8.30488888888891,-3.4444444444444446,31.0,-4.0
4.0,13.88888888888889,40.0,0.0,0.0,0.0,8.607638888888909,-3.625,31.0,-4.0
4.0,13.88888888888889,50.0,0.0,0.0,0.0,8.707309941520489,-3.411764705882353,31.0,-4.0
9.0,13.88888888888889,-100.0,0.0,0.0,0.0,13.395446265938087,-1.9523809523809523,123.0,-4.0
9.0,13.88888888888889,200.0,0.0,0.0,0.0,12.152124183006556,-2.3333333333333335,95.0,-4.0
