scenario_id,ego_v,hit_point,collision,eb_intervention,dv_collision,v_mean,a_mean,a_jerk,a_min
1.0,13.88888888888889,0.0,1.0,1.0,8.33888888888892,13.0746031746032,-4.78125,44.0,-10.0
1.0,13.88888888888889,10.0,1.0,1.0,9.53888888888892,13.274372759856645,-4.161290322580645,43.0,-10.0
1.0,13.88888888888889,20.0,1.0,1.0,4.688888888888918,12.495707070707077,-5.717948717948718,44.0,-10.0
1.0,13.88888888888889,30.0,0.0,1.0,0.0,7.990170940170964,-5.943396226415095,53.0,-10.0
1.0,13.88888888888889,40.0,0.0,1.0,0.0,6.947824074074089,-6.26530612244898,55.0,-10.0
1.0,13.88888888888889,50.0,0.0,1.0,0.0,6.947824074074089,-6.26530612244898,55.0,-10.0
1.0,13.88888888888889,800.0,0.0,0.0,0.0,13.510200364298742,-2.0,122.0,-2.0
2.0,13.88888888888889,0.0,0.0,0.0,0.0,8.161437908496753,-3.3,49.0,-4.0
2.0,13.88888888888889,10.0,0.0,0.0,0.0,6.648337707786548,-3.5,35.0,-4.0
2.0,13.88888888888889,20.0,0.0,0.0,0.0,8.65347222222224,-3.5294117647058822,31.0,-4.0
2.0,13.88888888888889,30.0,0.0,0.0,0.0,8.155065359477145,-3.388888888888889,41.0,-4.0
2.0,13.88888888888889,40.0,0.0,0.0,0.0,8.81176122931444,-3.3529411764705883,35.0,-4.0
2.0,13.88888888888889,50.0,0.0,0.0,0.0,8.110733549083083,-3.3157894736842106,25.0,-4.0
3.0,13.88888888888889,0.0,0.0,1.0,0.0,8.989855072463783,-7.0,49.0,-10.0
3.0,13.88888888888889,10.0,0.0,0.0,0.0,7.685219164118262,-3.5555555555555554,21.0,-4.0
3.0,13.88888888888889,20.0,0.0,0.0,0.0,8.920071684587832,-3.176470588235294,29.0,-4.0
3.0,13.88888888888889,30.0,0.0,0.0,0.0,8.831973995271888,-3.5294117647058822,31.0,-4.0
3.0,13.88888888888889,40.0,0.0,0.0,0.0,9.971419009370837,-3.2,34.0,-4.0
3.0,13.88888888888889,50.0,0.0,0.0,0.0,8.009081196581219,-3.5555555555555554,33.0,-4.0
4.0,13.88888888888889,0.0,0.0,1.0,0.0,8.45079365079367,-6.54,58.0,-10.0
4.0,13.88888888888889,10.0,0.0,1.0,0.0,8.130174291939015,-6.760869565217392,52.0,-10.0
4.0,13.88888888888889,20.0,0.0,1.0,0.0,7.8050838574423675,-6.26530612244898,45.0,-10.0
4.0,13.88888888888889,30.0,0.0,1.0,0.0,8.103322440087165,-6.26530612244898,43.0,-10.0
4.0,13.88888888888889,40.0,0.0,1.0,0.0,8.375028058361412,-6.760869565217392,50.0,-10.0
4.0,13.88888888888889,50.0,0.0,1.0,0.0,8.375028058361412,-6.760869565217392,50.0,-10.0
9.0,13.88888888888889,-100.0,0.0,0.0,0.0,13.230017921146969,-2.125,45.0,-4.0
9.0,13.88888888888889,200.0,0.0,0.0,0.0,13.41839708561022,-2.1,122.0,-4.0
