scenario_id,ego_v,hit_point,collision,eb_intervention,dv_collision,v_mean,a_mean,a_jerk,a_min
1.0,13.88888888888889,0.0,0.0,1.0,0.0,9.535317460317469,-3.6375,25.0,-10.0
1.0,13.88888888888889,10.0,0.0,1.0,0.0,9.535317460317469,-3.397727272727273,25.0,-10.0
1.0,13.88888888888889,20.0,0.0,1.0,0.0,9.535317460317469,-3.6375,25.0,-10.0
1.0,13.88888888888889,30.0,0.0,1.0,0.0,9.535317460317469,-3.6375,25.0,-10.0
1.0,13.88888888888889,40.0,0.0,1.0,0.0,9.535317460317469,-3.776315789473684,25.0,-10.0
1.0,13.88888888888889,50.0,0.0,0.0,0.0,9.080097680097689,-3.5,8.0,-4.0
1.0,13.88888888888889,800.0,0.0,0.0,0.0,9.27990012484396,-3.176470588235294,8.0,-4.0
2.0,13.88888888888889,0.0,0.0,0.0,0.0,6.506999125109374,-2.8636363636363638,30.0,-4.0
2.0,13.88888888888889,10.0,0.0,0.0,0.0,6.034874290348773,-3.0476190476190474,34.0,-4.0
2.0,13.88888888888889,20.0,0.0,0.0,0.0,6.8788888888889055,-3.0,22.0,-4.0
2.0,13.88888888888889,30.0,0.0,0.0,0.0,6.260858585858599,-2.8636363636363638,28.0,-4.0
2.0,13.88888888888889,40.0,0.0,0.0,0.0,5.993236714975874,-2.909090909090909,30.0,-4.0
2.0,13.88888888888889,50.0,0.0,0.0,0.0,6.770856102003659,-3.0,26.0,-4.0
3.0,13.88888888888889,0.0,0.0,0.0,0.0,6.878888888888905,-3.0,28.0,-4.0
3.0,13.88888888888889,10.0,0.0,0.0,0.0,6.770856102003659,-3.0,26.0,-4.0
3.0,13.88888888888889,20.0,0.0,0.0,0.0,5.993236714975875,-2.909090909090909,26.0,-4.0
3.0,13.88888888888889,30.0,0.0,0.0,0.0,7.245029239766095,-2.761904761904762,20.0,-4.0
3.0,13.88888888888889,40.0,0.0,0.0,0.0,6.888055555555585,-3.2777777777777777,20.0,-4.0
3.0,13.88888888888889,50.0,0.0,0.0,0.0,6.888055555555585,-3.2777777777777777,20.0,-4.0
4.0,13.88888888888889,0.0,0.0,1.0,0.0,9.65153949129854,-4.8,23.0,-10.0
4.0,13.88888888888889,10.0,0.0,0.0,0.0,9.370707070707082,-4.0,8.0,-4.0
4.0,13.88888888888889,20.0,0.0,0.0,0.0,7.25380116959066,-3.5294117647058822,12.0,-4.0
4.0,13.88888888888889,30.0,0.0,0.0,0.0,8.091830065359494,-3.6666666666666665,12.0,-4.0
4.0,13.88888888888889,40.0,0.0,0.0,0.0,7.638888888888899,-3.8666666666666667,12.0,-4.0
4.0,13.88888888888889,50.0,0.0,0.0,0.0,8.021898597626762,-3.1875,18.0,-4.0
9.0,13.88888888888889,-100.0,0.0,0.0,0.0,13.745555555555558,-1.0,14.0,-1.0
9.0,13.88888888888889,200.0,0.0,0.0,0.0,12.030065359477117,-2.2857142857142856,18.0,-4.0
