scenario_id,ego_v,hit_point,collision,eb_intervention,dv_collision,v_mean,a_mean,a_jerk,a_min
1.0,13.88888888888889,0.0,1.0,1.0,6.238888888888919,12.437373737373758,-4.5,44.0,-10.0
1.0,13.88888888888889,10.0,0.0,1.0,0.0,11.641001564945244,-4.086956521739131,45.0,-10.0
1.0,13.88888888888889,20.0,0.0,1.0,0.0,8.268055555555572,-4.228915662650603,49.0,-10.0
1.0,13.88888888888889,30.0,0.0,1.0,0.0,8.436054421768715,-4.5064935064935066,47.0,-10.0
1.0,13.88888888888889,40.0,0.0,1.0,0.0,8.70204678362573,-4.466666666666667,51.0,-10.0
1.0,13.88888888888889,50.0,0.0,0.0,0.0,9.383207070707089,-3.411764705882353,21.0,-4.0
1.0,13.88888888888889,800.0,0.0,0.0,0.0,13.086507936507953,-2.0,110.0,-2.0
2.0,13.88888888888889,0.0,0.0,0.0,0.0,6.264646464646484,-3.0,59.0,-4.0
2.0,13.88888888888889,10.0,0.0,0.0,0.0,6.206182121971618,-3.0,55.0,-4.0
2.0,13.88888888888889,20.0,0.0,0.0,0.0,6.4623263888889095,-3.25,61.0,-4.0
2.0,13.88888888888889,30.0,0.0,0.0,0.0,6.6550179211469755,-3.3684210526315788,57.0,-4.0
2.0,13.88888888888889,40.0,0.0,0.0,0.0,6.605688888888911,-2.909090909090909,57.0,-4.0
2.0,13.88888888888889,50.0,0.0,0.0,0.0,6.5607142857143055,-3.15,47.0,-4.0
3.0,13.88888888888889,0.0,0.0,0.0,0.0,6.562301587301606,-3.0952380952380953,53.0,-4.0
3.0,13.88888888888889,10.0,0.0,0.0,0.0,6.507392825896784,-3.3684210526315788,49.0,-4.0
3.0,13.88888888888889,20.0,0.0,0.0,0.0,6.765528233151205,-3.1,47.0,-4.0
3.0,13.88888888888889,30.0,0.0,0.0,0.0,7.424474474474495,-2.9473684210526314,51.0,-4.0
3.0,13.88888888888889,40.0,0.0,0.0,0.0,7.004566854990602,-3.1578947368421053,41.0,-4.0
3.0,13.88888888888889,50.0,0.0,0.0,0.0,7.588888888888905,-3.25,35.0,-4.0
4.0,13.88888888888889,0.0,0.0,0.0,0.0,7.782756813417212,-3.5,27.0,-4.0
4.0,13.88888888888889,10.0,0.0,0.0,0.0,8.090359477124204,-3.3333333333333335,21.0,-4.0
4.0,13.88888888888889,20.0,0.0,0.0,0.0,8.090359477124204,-3.3333333333333335,21.0,-4.0
4.0,13.88888888888889,30.0,0.0,0.0,0.0,7.183236714975866,-3.473684210526316,35.0,-4.0
4.0,13.88888888888889,40.0,0.0,0.0,0.0,7.379960317460338,-3.5555555555555554,35.0,-4.0
4.0,13.88888888888889,50.0,0.0,0.0,0.0,7.050427350427371,-3.1,35.0,-4.0
9.0,13.88888888888889,-100.0,0.0,0.0,0.0,13.395446265938087,-2.0,122.0,-4.0
9.0,13.88888888888889,200.0,0.0,0.0,0.0,11.878743961352676,-2.2222222222222223,97.0,-4.0
