scenario_id,ego_v,hit_point,collision,eb_intervention,dv_collision,v_mean,a_mean,a_jerk,a_min
1.0,13.88888888888889,0.0,1.0,1.0,8.638888888888918,13.09285714285716,-3.9722222222222223,40.0,-10.0
1.0,13.88888888888889,10.0,1.0,1.0,6.3388888888889205,12.698119658119683,-4.973684210526316,37.0,-10.0
1.0,13.88888888888889,20.0,1.0,1.0,5.53888888888892,12.649658119658131,-5.256410256410256,37.0,-10.0
1.0,13.88888888888889,30.0,0.0,1.0,0.0,6.996845574387956,-4.680555555555555,57.0,-10.0
1.0,13.88888888888889,40.0,0.0,1.0,0.0,7.438738738738755,-4.597222222222222,50.0,-10.0
1.0,13.88888888888889,50.0,0.0,1.0,0.0,8.27205555555557,-4.720588235294118,49.0,-10.0
1.0,13.88888888888889,800.0,0.0,0.0,0.0,13.510200364298742,-2.0,122.0,-2.0
2.0,13.88888888888889,0.0,0.0,0.0,0.0,6.297667514843108,-3.142857142857143,67.0,-4.0
2.0,13.88888888888889,10.0,0.0,0.0,0.0,6.669534050179235,-2.9523809523809526,53.0,-4.0
2.0,13.88888888888889,20.0,0.0,0.0,0.0,6.260858585858607,-2.909090909090909,47.0,-4.0
2.0,13.88888888888889,30.0,0.0,0.0,0.0,6.459982638888906,-3.0,53.0,-4.0
2.0,13.88888888888889,40.0,0.0,0.0,0.0,6.260858585858608,-3.142857142857143,47.0,-4.0
2.0,13.88888888888889,50.0,0.0,0.0,0.0,6.594488888888907,-2.9523809523809526,51.0,-4.0
3.0,13.88888888888889,0.0,0.0,0.0,0.0,6.655017921146972,-2.9047619047619047,49.0,-4.0
3.0,13.88888888888889,10.0,0.0,0.0,0.0,6.5416666666666865,-2.9047619047619047,39.0,-4.0
3.0,13.88888888888889,20.0,0.0,0.0,0.0,6.508967629046389,-2.8181818181818183,41.0,-4.0
3.0,13.88888888888889,30.0,0.0,0.0,0.0,6.93720821662,-3.0526315789473686,53.0,-4.0
3.0,13.88888888888889,40.0,0.0,0.0,0.0,7.307472959685369,-3.111111111111111,27.0,-4.0
3.0,13.88888888888889,50.0,0.0,0.0,0.0,6.655017921146973,-3.263157894736842,35.0,-4.0
4.0,13.88888888888889,0.0,0.0,0.0,0.0,7.714589823468348,-3.5,29.0,-4.0
4.0,13.88888888888889,10.0,0.0,0.0,0.0,7.584301732925606,-3.3684210526315788,31.0,-4.0
4.0,13.88888888888889,20.0,0.0,0.0,0.0,7.502979797979818,-3.3157894736842106,35.0,-4.0
4.0,13.88888888888889,30.0,0.0,0.0,0.0,7.640740740740761,-3.388888888888889,27.0,-4.0
4.0,13.88888888888889,40.0,0.0,0.0,0.0,7.384424603174623,-3.3684210526315788,35.0,-4.0
4.0,13.88888888888889,50.0,0.0,0.0,0.0,6.887222222222243,-3.0,35.0,-4.0
9.0,13.88888888888889,-100.0,0.0,0.0,0.0,12.8857638888889,-1.75,27.0,-4.0
9.0,13.88888888888889,200.0,0.0,0.0,0.0,12.422979797979819,-2.3157894736842106,96.0,-4.0
