scenario_id,ego_v,hit_point,collision,eb_intervention,dv_collision,v_mean,a_mean,a_jerk,a_min
1.0,13.88888888888889,0.0,1.0,0.0,12.488888888888889,13.688888888888888,-2.0,12.0,-4.0
1.0,13.88888888888889,10.0,1.0,0.0,12.48888888888889,13.594771241830063,-1.4,4.0,-2.0
1.0,13.88888888888889,20.0,1.0,0.0,13.68888888888889,13.801388888888889,-1.25,10.0,-2.0
1.0,13.88888888888889,30.0,1.0,0.0,13.68888888888889,13.801388888888889,-1.25,10.0,-2.0
1.0,13.88888888888889,40.0,1.0,0.0,13.68888888888889,13.801388888888889,-1.25,10.0,-2.0
1.0,13.88888888888889,50.0,1.0,0.0,11.688888888888888,13.359477124183009,-2.4,18.0,-4.0
1.0,13.88888888888889,800.0,0.0,0.0,0.0,13.801388888888889,-1.0,8.0,-1.0
2.0,13.88888888888889,0.0,1.0,0.0,11.488888888888887,13.465359477124181,-2.142857142857143,12.0,-4.0
2.0,13.88888888888889,10.0,1.0,0.0,10.888888888888888,12.844444444444445,-2.4285714285714284,27.0,-4.0
2.0,13.88888888888889,20.0,1.0,0.0,11.088888888888889,13.171241830065359,-2.0,20.0,-4.0
2.0,13.88888888888889,30.0,1.0,0.0,11.088888888888889,13.194771241830063,-1.7777777777777777,16.0,-4.0
2.0,13.88888888888889,40.0,1.0,0.0,10.688888888888888,12.455555555555556,-2.125,12.0,-4.0
2.0,13.88888888888889,50.0,1.0,0.0,11.488888888888889,13.194771241830063,-2.0,16.0,-4.0
3.0,13.88888888888889,0.0,1.0,0.0,13.68888888888889,13.676388888888887,-1.0,15.0,-1.0
3.0,13.88888888888889,10.0,1.0,0.0,11.488888888888889,13.194771241830063,-2.0,16.0,-4.0
3.0,13.88888888888889,20.0,1.0,0.0,11.488888888888889,13.194771241830063,-2.0,16.0,-4.0
3.0,13.88888888888889,30.0,1.0,0.0,13.48888888888889,13.676388888888887,-1.0,14.0,-1.0
3.0,13.88888888888889,40.0,0.0,0.0,0.0,12.844444444444441,-2.1666666666666665,14.0,-4.0
3.0,13.88888888888889,50.0,0.0,0.0,0.0,12.68888888888889,-2.125,18.0,-4.0
4.0,13.88888888888889,0.0,1.0,0.0,11.488888888888889,13.394771241830064,-2.1666666666666665,10.0,-4.0
4.0,13.88888888888889,10.0,1.0,0.0,13.08888888888889,13.776388888888889,-1.2,12.0,-2.0
4.0,13.88888888888889,20.0,1.0,0.0,12.088888888888889,13.726388888888888,-2.2,16.0,-4.0
4.0,13.88888888888889,30.0,1.0,0.0,12.88888888888889,13.788888888888888,-1.6,14.0,-4.0
4.0,13.88888888888889,40.0,1.0,0.0,11.288888888888888,13.477124183006534,-2.5,21.0,-4.0
4.0,13.88888888888889,50.0,1.0,0.0,13.48888888888889,13.738888888888887,-1.0,11.0,-1.0
9.0,13.88888888888889,-100.0,1.0,0.0,13.48888888888889,13.776388888888889,-1.0,11.0,-1.0
9.0,13.88888888888889,200.0,0.0,0.0,0.0,13.041830065359475,-2.3333333333333335,32.0,-4.0
