scenario_id,ego_v,hit_point,collision,eb_intervention,dv_collision,v_mean,a_mean,a_jerk,a_min
1.0,13.88888888888889,0.0,1.0,0.0,11.888888888888888,13.763888888888888,-3.3333333333333335,12.0,-4.0
1.0,13.88888888888889,10.0,1.0,0.0,11.488888888888887,13.183006535947712,-4.0,8.0,-4.0
1.0,13.88888888888889,20.0,1.0,0.0,11.488888888888887,13.324183006535945,-4.0,9.0,-4.0
1.0,13.88888888888889,30.0,1.0,0.0,11.088888888888887,13.300653594771239,-3.5,12.0,-4.0
1.0,13.88888888888889,40.0,1.0,0.0,11.088888888888887,13.159477124183004,-2.8,8.0,-4.0
1.0,13.88888888888889,50.0,1.0,0.0,11.088888888888887,13.135947712418298,-3.0,13.0,-4.0
1.0,13.88888888888889,800.0,0.0,0.0,0.0,13.888888888888888,0.0,0.0,0.0
2.0,13.88888888888889,0.0,1.0,0.0,12.688888888888888,13.34771241830065,-1.6666666666666667,26.0,-4.0
2.0,13.88888888888889,10.0,1.0,0.0,11.488888888888889,13.241830065359474,-2.0,22.0,-4.0
2.0,13.88888888888889,20.0,1.0,0.0,11.888888888888886,13.124183006535947,-2.6,17.0,-4.0
2.0,13.88888888888889,30.0,0.0,0.0,0.0,8.87350427350427,-3.3529411764705883,15.0,-4.0
2.0,13.88888888888889,40.0,0.0,0.0,0.0,7.985440613026817,-3.5294117647058822,27.0,-4.0
2.0,13.88888888888889,50.0,0.0,0.0,0.0,9.104888888888887,-3.3333333333333335,25.0,-4.0
3.0,13.88888888888889,0.0,0.0,0.0,0.0,8.585185185185182,-3.5294117647058822,19.0,-4.0
3.0,13.88888888888889,10.0,0.0,0.0,0.0,8.84273504273504,-3.1176470588235294,35.0,-4.0
3.0,13.88888888888889,20.0,0.0,0.0,0.0,8.56296296296296,-3.5625,29.0,-4.0
3.0,13.88888888888889,30.0,0.0,0.0,0.0,9.144888888888888,-3.857142857142857,19.0,-4.0
3.0,13.88888888888889,40.0,0.0,0.0,0.0,9.200888888888887,-3.8461538461538463,25.0,-4.0
3.0,13.88888888888889,50.0,0.0,0.0,0.0,9.144888888888888,-3.533333333333333,29.0,-4.0
4.0,13.88888888888889,0.0,1.0,0.0,11.888888888888893,13.371241830065358,-1.4285714285714286,8.0,-4.0
4.0,13.88888888888889,10.0,1.0,0.0,12.08888888888889,13.48888888888889,-1.4285714285714286,10.0,-2.0
4.0,13.88888888888889,20.0,1.0,0.0,11.48888888888889,13.441830065359477,-1.7142857142857142,8.0,-4.0
4.0,13.88888888888889,30.0,1.0,0.0,11.88888888888889,13.571241830065357,-2.0,14.0,-4.0
4.0,13.88888888888889,40.0,1.0,0.0,12.488888888888887,13.559477124183005,-2.0,20.0,-4.0
4.0,13.88888888888889,50.0,1.0,0.0,11.888888888888891,13.547712418300653,-1.5714285714285714,12.0,-4.0
9.0,13.88888888888889,-100.0,1.0,0.0,13.088888888888892,13.65138888888889,-1.0,5.0,-1.0
9.0,13.88888888888889,200.0,0.0,0.0,0.0,13.21830065359477,-3.0,10.0,-4.0
