scenario_id,ego_v,hit_point,collision,eb_intervention,dv_collision,v_mean,a_mean,a_jerk,a_min
1.0,13.88888888888889,0.0,0.0,0.0,0.0,5.9899680255795555,-2.672727272727273,80.0,-4.0
1.0,13.88888888888889,10.0,0.0,0.0,0.0,6.032367149758473,-2.6548672566371683,96.0,-4.0
1.0,13.88888888888889,20.0,0.0,0.0,0.0,5.988169464428475,-2.6491228070175437,102.0,-4.0
1.0,13.88888888888889,30.0,0.0,0.0,0.0,6.119035947712438,-2.582608695652174,96.0,-4.0
1.0,13.88888888888889,40.0,0.0,0.0,0.0,6.120138888888909,-2.6,104.0,-4.0
1.0,13.88888888888889,50.0,0.0,0.0,0.0,6.035628019323692,-2.617391304347826,122.0,-4.0
1.0,13.88888888888889,800.0,0.0,0.0,0.0,6.166296296296316,-2.6228070175438596,88.0,-4.0
2.0,13.88888888888889,0.0,0.0,0.0,0.0,7.19149758454108,-2.43859649122807,52.0,-4.0
2.0,13.88888888888889,10.0,0.0,0.0,0.0,7.256145526057048,-2.482142857142857,48.0,-4.0
2.0,13.88888888888889,20.0,0.0,0.0,0.0,7.248180924287136,-2.482142857142857,48.0,-4.0
2.0,13.88888888888889,30.0,0.0,0.0,0.0,7.282638888888906,-2.5045045045045047,48.0,-4.0
2.0,13.88888888888889,40.0,0.0,0.0,0.0,7.851505711318814,-2.316666666666667,52.0,-4.0
2.0,13.88888888888889,50.0,0.0,0.0,0.0,7.188888888888907,-2.2975206611570247,64.0,-4.0
3.0,13.88888888888889,0.0,0.0,0.0,0.0,7.188888888888907,-2.2975206611570247,64.0,-4.0
3.0,13.88888888888889,10.0,0.0,0.0,0.0,6.963678804855294,-2.3559322033898304,54.0,-4.0
3.0,13.88888888888889,20.0,0.0,0.0,0.0,6.926805555555574,-2.3361344537815127,54.0,-4.0
3.0,13.88888888888889,30.0,0.0,0.0,0.0,6.990583804143145,-2.376068376068376,54.0,-4.0
3.0,13.88888888888889,40.0,0.0,0.0,0.0,6.983846872082184,-2.3559322033898304,48.0,-4.0
3.0,13.88888888888889,50.0,0.0,0.0,0.0,7.0664750957854565,-2.417391304347826,52.0,-4.0
4.0,13.88888888888889,0.0,0.0,0.0,0.0,6.981325863678823,-2.4224137931034484,54.0,-4.0
4.0,13.88888888888889,10.0,0.0,0.0,0.0,7.021939736346534,-2.376068376068376,40.0,-4.0
4.0,13.88888888888889,20.0,0.0,0.0,0.0,7.013465160075348,-2.376068376068376,44.0,-4.0
4.0,13.88888888888889,30.0,0.0,0.0,0.0,6.9747222222222405,-2.3361344537815127,48.0,-4.0
4.0,13.88888888888889,40.0,0.0,0.0,0.0,6.833197831978338,-2.278688524590164,46.0,-4.0
4.0,13.88888888888889,50.0,0.0,0.0,0.0,6.865118397085628,-2.2975206611570247,50.0,-4.0
9.0,13.88888888888889,-100.0,0.0,0.0,0.0,7.646161616161634,-2.396551724137931,52.0,-4.0
9.0,13.88888888888889,200.0,0.0,0.0,0.0,6.964312617702467,-2.376068376068376,44.0,-4.0
