scenario_id,ego_v,hit_point,collision,eb_intervention,dv_collision,v_mean,a_mean,a_jerk,a_min
1.0,13.88888888888889,0.0,1.0,1.0,7.038888888888916,12.682735042735054,-4.461538461538462,82.0,-10.0
1.0,13.88888888888889,10.0,0.0,1.0,0.0,11.798888888888898,-3.168067226890756,93.0,-10.0
1.0,13.88888888888889,20.0,0.0,1.0,0.0,7.943055555555579,-3.189655172413793,99.0,-10.0
1.0,13.88888888888889,30.0,0.0,1.0,0.0,9.294007490636725,-3.4,87.0,-10.0
1.0,13.88888888888889,40.0,0.0,1.0,0.0,8.526575028636897,-3.4074074074074074,84.0,-10.0
1.0,13.88888888888889,50.0,0.0,1.0,0.0,8.09858387799566,-3.0869565217391304,89.0,-10.0
1.0,13.88888888888889,800.0,0.0,0.0,0.0,13.370036429872506,-2.0,452.0,-2.0
2.0,13.88888888888889,0.0,0.0,0.0,0.0,6.828145087236017,-2.784090909090909,111.0,-4.0
2.0,13.88888888888889,10.0,0.0,0.0,0.0,6.944351073762858,-2.6741573033707864,105.0,-4.0
2.0,13.88888888888889,20.0,0.0,0.0,0.0,7.001600753295689,-2.6043956043956045,97.0,-4.0
2.0,13.88888888888889,30.0,0.0,0.0,0.0,7.05940170940173,-2.5494505494505493,91.0,-4.0
2.0,13.88888888888889,40.0,0.0,0.0,0.0,7.111733716475116,-2.6179775280898876,97.0,-4.0
2.0,13.88888888888889,50.0,0.0,0.0,0.0,7.308800393313687,-2.8674698795180724,97.0,-4.0
3.0,13.88888888888889,0.0,0.0,0.0,0.0,7.308800393313687,-2.8674698795180724,97.0,-4.0
3.0,13.88888888888889,10.0,0.0,0.0,0.0,7.588430173292578,-2.8051948051948052,115.0,-4.0
3.0,13.88888888888889,20.0,0.0,0.0,0.0,7.307915437561476,-2.7951807228915664,105.0,-4.0
3.0,13.88888888888889,30.0,0.0,0.0,0.0,7.773322851153057,-2.710526315789474,115.0,-4.0
3.0,13.88888888888889,40.0,0.0,0.0,0.0,7.845555555555572,-2.72972972972973,109.0,-4.0
3.0,13.88888888888889,50.0,0.0,0.0,0.0,7.919177350427367,-2.72972972972973,95.0,-4.0
4.0,13.88888888888889,0.0,0.0,0.0,0.0,8.428684807256255,-3.3055555555555554,59.0,-4.0
4.0,13.88888888888889,10.0,0.0,0.0,0.0,8.076633986928124,-3.3194444444444446,69.0,-4.0
4.0,13.88888888888889,20.0,0.0,0.0,0.0,8.00151024811221,-3.4705882352941178,81.0,-4.0
4.0,13.88888888888889,30.0,0.0,0.0,0.0,7.8688888888889075,-3.25,85.0,-4.0
4.0,13.88888888888889,40.0,0.0,0.0,0.0,7.923023504273525,-3.0972222222222223,81.0,-4.0
4.0,13.88888888888889,50.0,0.0,0.0,0.0,7.57925586136597,-2.962962962962963,83.0,-4.0
9.0,13.88888888888889,-100.0,0.0,0.0,0.0,13.348724954462675,-2.1666666666666665,89.0,-4.0
9.0,13.88888888888889,200.0,0.0,0.0,0.0,11.970772946859928,-2.242424242424242,285.0,-4.0
