scenario_id,ego_v,hit_point,collision,eb_intervention,dv_collision,v_mean,a_mean,a_jerk,a_min
1.0,2.7777777777777777,0.0,1.0,0.0,1.5777777777777784,2.0577777777777784,-2.111111111111111,33.0,-4.0
1.0,4.166666666666667,0.0,1.0,0.0,1.3666666666666674,2.9303030303030315,-2.0,37.0,-4.0
1.0,5.555555555555555,0.0,1.0,0.0,1.5555555555555542,3.6888888888888887,-2.0,20.0,-4.0
1.0,6.944444444444445,0.0,0.0,0.0,0.0,4.144444444444443,-2.5714285714285716,37.0,-4.0
1.0,8.333333333333334,0.0,0.0,0.0,0.0,4.127272727272723,-3.142857142857143,35.0,-4.0
1.0,9.722222222222221,0.0,0.0,0.0,0.0,4.849494949494945,-3.3333333333333335,25.0,-4.0
1.0,11.11111111111111,0.0,0.0,0.0,0.0,5.5353535353535275,-3.0555555555555554,25.0,-4.0
1.0,12.5,0.0,0.0,0.0,0.0,6.239393939393937,-3.4444444444444446,21.0,-4.0
1.0,13.88888888888889,0.0,0.0,0.0,0.0,6.747712418300651,-2.9565217391304346,21.0,-4.0
1.0,15.277777777777777,0.0,0.0,0.0,0.0,7.915277777777773,-2.9583333333333335,17.0,-4.0
1.0,16.666666666666668,0.0,0.0,0.0,0.0,7.929523809523807,-3.2,15.0,-4.0
1.0,2.7777777777777777,10.0,1.0,0.0,1.5777777777777784,2.1567251461988306,-2.0,31.0,-4.0
1.0,4.166666666666667,10.0,1.0,0.0,1.5666666666666673,3.0619047619047626,-2.2,24.0,-4.0
1.0,5.555555555555555,10.0,0.0,0.0,0.0,2.9622222222222194,-2.5833333333333335,31.0,-4.0
1.0,6.944444444444445,10.0,0.0,0.0,0.0,3.411111111111109,-2.923076923076923,37.0,-4.0
1.0,8.333333333333334,10.0,0.0,0.0,0.0,4.258333333333332,-3.142857142857143,37.0,-4.0
1.0,9.722222222222221,10.0,0.0,0.0,0.0,4.692810457516337,-3.466666666666667,31.0,-4.0
1.0,11.11111111111111,10.0,0.0,0.0,0.0,5.547474747474741,-3.1666666666666665,41.0,-4.0
1.0,12.5,10.0,0.0,0.0,0.0,5.755555555555553,-3.0,15.0,-4.0
1.0,13.88888888888889,10.0,0.0,0.0,0.0,6.747712418300651,-2.9565217391304346,21.0,-4.0
1.0,15.277777777777777,10.0,0.0,0.0,0.0,7.4777777777777725,-3.0,23.0,-4.0
1.0,16.666666666666668,10.0,0.0,0.0,0.0,8.172549019607843,-3.2,19.0,-4.0
1.0,2.7777777777777777,20.0,1.0,0.0,1.5777777777777784,2.177777777777778,-2.0,31.0,-4.0
1.0,4.166666666666667,20.0,1.0,0.0,1.5666666666666673,3.0619047619047626,-2.2,24.0,-4.0
1.0,5.555555555555555,20.0,0.0,0.0,0.0,3.0590038314176216,-2.6363636363636362,27.0,-4.0
1.0,6.944444444444445,20.0,0.0,0.0,0.0,3.621863799283153,-2.7142857142857144,41.0,-4.0
1.0,8.333333333333334,20.0,0.0,0.0,0.0,4.397849462365591,-3.0714285714285716,27.0,-4.0
1.0,9.722222222222221,20.0,0.0,0.0,0.0,4.959722222222217,-3.125,21.0,-4.0
1.0,11.11111111111111,20.0,0.0,0.0,0.0,5.387581699346402,-3.2222222222222223,39.0,-4.0
1.0,12.5,20.0,0.0,0.0,0.0,6.239393939393937,-3.4444444444444446,21.0,-4.0
1.0,13.88888888888889,20.0,0.0,0.0,0.0,6.597460317460315,-2.9565217391304346,35.0,-4.0
1.0,15.277777777777777,20.0,0.0,0.0,0.0,7.272063492063487,-2.88,27.0,-4.0
1.0,16.666666666666668,20.0,0.0,0.0,0.0,8.622916666666665,-3.25,9.0,-4.0
1.0,2.7777777777777777,30.0,1.0,0.0,1.5777777777777784,2.097777777777778,-2.125,34.0,-4.0
1.0,4.166666666666667,30.0,1.0,0.0,1.3666666666666671,2.9484848484848496,-2.0,28.0,-4.0
1.0,5.555555555555555,30.0,0.0,0.0,0.0,3.6972222222222224,-2.076923076923077,17.0,-4.0
1.0,6.944444444444445,30.0,0.0,0.0,0.0,3.621863799283152,-2.923076923076923,41.0,-4.0
1.0,8.333333333333334,30.0,0.0,0.0,0.0,4.499999999999999,-3.142857142857143,21.0,-4.0
1.0,9.722222222222221,30.0,0.0,0.0,0.0,4.831313131313126,-3.1875,27.0,-4.0
1.0,11.11111111111111,30.0,0.0,0.0,0.0,5.6986111111111075,-3.2222222222222223,41.0,-4.0
1.0,12.5,30.0,0.0,0.0,0.0,6.431249999999997,-3.4444444444444446,21.0,-4.0
1.0,13.88888888888889,30.0,0.0,0.0,0.0,6.394444444444442,-3.0434782608695654,39.0,-4.0
1.0,15.277777777777777,30.0,0.0,0.0,0.0,7.232063492063488,-2.92,37.0,-4.0
1.0,16.666666666666668,30.0,0.0,0.0,0.0,8.172549019607843,-3.2,19.0,-4.0
1.0,2.7777777777777777,40.0,1.0,0.0,1.5777777777777784,2.1077777777777778,-2.2857142857142856,30.0,-4.0
1.0,4.166666666666667,40.0,1.0,0.0,1.566666666666667,2.966666666666668,-2.1,26.0,-4.0
1.0,5.555555555555555,40.0,0.0,0.0,0.0,3.266666666666664,-2.727272727272727,37.0,-4.0
1.0,6.944444444444445,40.0,0.0,0.0,0.0,4.290598290598289,-2.4285714285714284,29.0,-4.0
1.0,8.333333333333334,40.0,0.0,0.0,0.0,4.378494623655913,-2.8125,33.0,-4.0
1.0,9.722222222222221,40.0,0.0,0.0,0.0,4.972222222222219,-3.466666666666667,31.0,-4.0
1.0,11.11111111111111,40.0,0.0,0.0,0.0,5.219682539682537,-3.2222222222222223,39.0,-4.0
1.0,12.5,40.0,0.0,0.0,0.0,6.443749999999996,-3.3684210526315788,21.0,-4.0
1.0,13.88888888888889,40.0,0.0,0.0,0.0,6.6031746031746,-3.090909090909091,35.0,-4.0
1.0,15.277777777777777,40.0,0.0,0.0,0.0,7.0722222222222175,-2.96,33.0,-4.0
1.0,16.666666666666668,40.0,0.0,0.0,0.0,8.172549019607843,-3.2,19.0,-4.0
1.0,2.7777777777777777,50.0,1.0,0.0,1.5777777777777784,2.097777777777778,-2.125,34.0,-4.0
1.0,4.166666666666667,50.0,1.0,0.0,1.5666666666666673,2.9303030303030315,-2.090909090909091,34.0,-4.0
1.0,5.555555555555555,50.0,0.0,0.0,0.0,3.1912698412698393,-2.727272727272727,31.0,-4.0
1.0,6.944444444444445,50.0,0.0,0.0,0.0,4.001587301587301,-2.533333333333333,35.0,-4.0
1.0,8.333333333333334,50.0,0.0,0.0,0.0,4.526666666666666,-3.0,25.0,-4.0
1.0,9.722222222222221,50.0,0.0,0.0,0.0,4.849494949494945,-3.1875,27.0,-4.0
1.0,11.11111111111111,50.0,0.0,0.0,0.0,5.723611111111108,-3.111111111111111,25.0,-4.0
1.0,12.5,50.0,0.0,0.0,0.0,6.462499999999997,-3.4444444444444446,21.0,-4.0
1.0,13.88888888888889,50.0,0.0,0.0,0.0,6.580317460317457,-2.9565217391304346,39.0,-4.0
1.0,15.277777777777777,50.0,0.0,0.0,0.0,7.21492063492063,-2.8076923076923075,37.0,-4.0
1.0,16.666666666666668,50.0,0.0,0.0,0.0,8.654166666666665,-3.25,19.0,-4.0
1.0,2.7777777777777777,800.0,0.0,0.0,0.0,2.255555555555556,-2.8,21.0,-4.0
1.0,4.166666666666667,800.0,0.0,0.0,0.0,3.1190476190476195,-2.5,21.0,-4.0
1.0,5.555555555555555,800.0,0.0,0.0,0.0,4.0010101010101,-2.272727272727273,15.0,-4.0
1.0,6.944444444444445,800.0,0.0,0.0,0.0,4.480444444444444,-2.5384615384615383,25.0,-4.0
