scenario_id,ego_v,hit_point,collision,eb_intervention,dv_collision,v_mean,a_mean,a_jerk,a_min
1.0,2.7777777777777777,0.0,0.0,1.0,0.0,2.612599206349203,-8.125,20.0,-10.0
1.0,4.166666666666667,0.0,0.0,1.0,0.0,3.8958333333333295,-8.5,20.0,-10.0
1.0,5.555555555555555,0.0,0.0,1.0,0.0,5.219489981785057,-8.846153846153847,20.0,-10.0
1.0,6.944444444444445,0.0,1.0,1.0,2.1944444444444446,6.787664783427503,-8.75,10.0,-10.0
1.0,8.333333333333334,0.0,1.0,1.0,2.583333333333334,7.997267759562834,-8.928571428571429,10.0,-10.0
1.0,9.722222222222221,0.0,1.0,1.0,7.472222222222221,9.650188323917137,-7.857142857142857,10.0,-10.0
1.0,11.11111111111111,0.0,1.0,1.0,6.361111111111111,10.775045537340604,-8.75,10.0,-10.0
1.0,12.5,0.0,1.0,1.0,10.25,12.427966101694915,-7.857142857142857,10.0,-10.0
1.0,13.88888888888889,0.0,1.0,1.0,10.63888888888889,13.734722222222238,-8.333333333333334,10.0,-10.0
1.0,15.277777777777777,0.0,1.0,1.0,13.027777777777777,15.169444444444464,-7.857142857142857,10.0,-10.0
1.0,16.666666666666668,0.0,1.0,1.0,14.916666666666668,16.595833333333317,-7.5,10.0,-10.0
1.0,2.7777777777777777,10.0,0.0,1.0,0.0,2.6095959595959566,-8.125,20.0,-10.0
1.0,4.166666666666667,10.0,0.0,1.0,0.0,3.8958333333333295,-8.5,20.0,-10.0
1.0,5.555555555555555,10.0,0.0,1.0,0.0,5.219489981785057,-8.846153846153847,20.0,-10.0
1.0,6.944444444444445,10.0,0.0,1.0,0.0,6.608378870673961,-9.0625,20.0,-10.0
1.0,8.333333333333334,10.0,1.0,1.0,4.083333333333334,8.124999999999993,-8.636363636363637,10.0,-10.0
1.0,9.722222222222221,10.0,1.0,1.0,4.472222222222221,9.386156648451728,-8.846153846153847,10.0,-10.0
1.0,11.11111111111111,10.0,1.0,1.0,7.361111111111111,10.902777777777764,-8.5,10.0,-10.0
1.0,12.5,10.0,1.0,1.0,6.75,12.086065573770492,-8.928571428571429,10.0,-10.0
1.0,13.88888888888889,10.0,1.0,1.0,8.63888888888889,13.474954462659397,-8.846153846153847,10.0,-10.0
1.0,15.277777777777777,10.0,1.0,1.0,11.527777777777777,15.069444444444464,-8.5,10.0,-10.0
1.0,16.666666666666668,10.0,1.0,1.0,12.416666666666668,16.33060109289616,-8.636363636363637,10.0,-10.0
1.0,2.7777777777777777,20.0,0.0,1.0,0.0,2.6095959595959566,-8.125,20.0,-10.0
1.0,4.166666666666667,20.0,0.0,1.0,0.0,3.8912429378531037,-8.5,20.0,-10.0
1.0,5.555555555555555,20.0,0.0,1.0,0.0,5.219489981785057,-8.846153846153847,20.0,-10.0
