scenario_id,ego_v,hit_point,collision,eb_intervention,dv_collision,v_mean,a_mean,a_jerk,a_min
1.0,13.88888888888889,0.0,1.0,0.0,13.48888888888889,13.851388888888888,-1.0,1.0,-1.0
1.0,13.88888888888889,10.0,1.0,0.0,13.288888888888891,13.813888888888888,-1.0,1.0,-1.0
1.0,13.88888888888889,20.0,1.0,0.0,11.68888888888889,13.394771241830066,-2.2,8.0,-4.0
1.0,13.88888888888889,30.0,1.0,0.0,13.288888888888891,13.813888888888888,-1.0,1.0,-1.0
1.0,13.88888888888889,40.0,1.0,0.0,11.688888888888886,13.194771241830065,-4.0,10.0,-4.0
1.0,13.88888888888889,50.0,1.0,0.0,11.088888888888887,12.822222222222218,-3.0,12.0,-4.0
1.0,13.88888888888889,800.0,0.0,0.0,0.0,13.888888888888888,0.0,0.0,0.0
2.0,13.88888888888889,0.0,0.0,0.0,0.0,6.597460317460313,-3.0952380952380953,58.0,-4.0
2.0,13.88888888888889,10.0,0.0,0.0,0.0,6.759477124183002,-2.608695652173913,40.0,-4.0
2.0,13.88888888888889,20.0,0.0,0.0,0.0,6.753594771241826,-2.739130434782609,46.0,-4.0
2.0,13.88888888888889,30.0,0.0,0.0,0.0,6.9494949494949445,-2.5833333333333335,52.0,-4.0
2.0,13.88888888888889,40.0,0.0,0.0,0.0,7.385663082437271,-2.8095238095238093,46.0,-4.0
2.0,13.88888888888889,50.0,0.0,0.0,0.0,6.997979797979795,-2.9523809523809526,54.0,-4.0
3.0,13.88888888888889,0.0,0.0,0.0,0.0,7.405017921146947,-2.85,38.0,-4.0
3.0,13.88888888888889,10.0,0.0,0.0,0.0,6.97373737373737,-2.652173913043478,48.0,-4.0
3.0,13.88888888888889,20.0,0.0,0.0,0.0,7.682222222222219,-2.8947368421052633,28.0,-4.0
3.0,13.88888888888889,30.0,0.0,0.0,0.0,7.220138888888885,-3.2222222222222223,46.0,-4.0
3.0,13.88888888888889,40.0,0.0,0.0,0.0,7.188888888888888,-3.0526315789473686,36.0,-4.0
3.0,13.88888888888889,50.0,0.0,0.0,0.0,7.65555555555555,-2.7,38.0,-4.0
4.0,13.88888888888889,0.0,1.0,0.0,12.688888888888894,13.488888888888889,-1.0,3.0,-1.0
4.0,13.88888888888889,10.0,0.0,0.0,0.0,8.196031746031744,-3.5,18.0,-4.0
4.0,13.88888888888889,20.0,0.0,0.0,0.0,8.231746031746027,-3.6666666666666665,16.0,-4.0
4.0,13.88888888888889,30.0,0.0,0.0,0.0,8.196031746031744,-3.5,18.0,-4.0
4.0,13.88888888888889,40.0,0.0,0.0,0.0,8.231746031746027,-3.6666666666666665,16.0,-4.0
4.0,13.88888888888889,50.0,0.0,0.0,0.0,8.42222222222222,-3.5714285714285716,20.0,-4.0
9.0,13.88888888888889,-100.0,0.0,0.0,0.0,13.763888888888888,-1.0,16.0,-1.0
9.0,13.88888888888889,200.0,0.0,0.0,0.0,11.508888888888885,-2.4285714285714284,14.0,-4.0
