scenario_id,ego_v,hit_point,collision,eb_intervention,dv_collision,v_mean,a_mean,a_jerk,a_min
1.0,13.88888888888889,0.0,0.0,0.0,0.0,4.796618357487916,-2.4285714285714284,115.0,-4.0
1.0,13.88888888888889,10.0,0.0,0.0,0.0,4.5528888888888845,-2.45,98.0,-4.0
1.0,13.88888888888889,20.0,0.0,0.0,0.0,4.8903703703703645,-2.372093023255814,117.0,-4.0
1.0,13.88888888888889,30.0,0.0,0.0,0.0,4.837037037037031,-2.372093023255814,117.0,-4.0
1.0,13.88888888888889,40.0,0.0,0.0,0.0,4.837037037037031,-2.372093023255814,117.0,-4.0
1.0,13.88888888888889,50.0,0.0,0.0,0.0,4.837037037037031,-2.372093023255814,117.0,-4.0
1.0,13.88888888888889,800.0,0.0,0.0,0.0,4.621333333333329,-2.4390243902439024,104.0,-4.0
2.0,13.88888888888889,0.0,0.0,0.0,0.0,4.923950617283945,-2.3181818181818183,114.0,-4.0
2.0,13.88888888888889,10.0,0.0,0.0,0.0,4.858156028368788,-2.302325581395349,110.0,-4.0
2.0,13.88888888888889,20.0,0.0,0.0,0.0,4.923950617283945,-2.3181818181818183,114.0,-4.0
2.0,13.88888888888889,30.0,0.0,0.0,0.0,4.923950617283945,-2.3181818181818183,114.0,-4.0
2.0,13.88888888888889,40.0,0.0,0.0,0.0,4.923950617283945,-2.3181818181818183,114.0,-4.0
2.0,13.88888888888889,50.0,0.0,0.0,0.0,4.890338164251202,-2.2444444444444445,106.0,-4.0
3.0,13.88888888888889,0.0,0.0,0.0,0.0,4.923950617283945,-2.3181818181818183,114.0,-4.0
3.0,13.88888888888889,10.0,0.0,0.0,0.0,4.870617283950612,-2.3181818181818183,106.0,-4.0
3.0,13.88888888888889,20.0,0.0,0.0,0.0,4.890338164251202,-2.2444444444444445,106.0,-4.0
3.0,13.88888888888889,30.0,0.0,0.0,0.0,4.864251207729462,-2.2444444444444445,110.0,-4.0
3.0,13.88888888888889,40.0,0.0,0.0,0.0,4.9061728395061674,-2.3181818181818183,114.0,-4.0
3.0,13.88888888888889,50.0,0.0,0.0,0.0,4.9703703703703646,-2.272727272727273,107.0,-4.0
4.0,13.88888888888889,0.0,0.0,0.0,0.0,4.950617283950612,-2.3181818181818183,110.0,-4.0
4.0,13.88888888888889,10.0,0.0,0.0,0.0,4.941728395061722,-2.3181818181818183,110.0,-4.0
4.0,13.88888888888889,20.0,0.0,0.0,0.0,4.890338164251202,-2.2444444444444445,106.0,-4.0
4.0,13.88888888888889,30.0,0.0,0.0,0.0,4.941728395061722,-2.3181818181818183,110.0,-4.0
4.0,13.88888888888889,40.0,0.0,0.0,0.0,4.941728395061722,-2.3181818181818183,110.0,-4.0
4.0,13.88888888888889,50.0,0.0,0.0,0.0,4.941728395061722,-2.3181818181818183,110.0,-4.0
9.0,13.88888888888889,-100.0,1.0,0.0,1.4888888888888836,7.450179211469532,-2.2857142857142856,27.0,-4.0
9.0,13.88888888888889,200.0,0.0,0.0,0.0,9.993236714975843,-2.0,78.0,-2.0
