scenario_id,ego_v,hit_point,collision,eb_intervention,dv_collision,v_mean,a_mean,a_jerk,a_min
1.0,13.88888888888889,0.0,1.0,0.0,3.888888888888884,10.397979797979794,-2.888888888888889,20.0,-4.0
1.0,13.88888888888889,10.0,1.0,0.0,3.088888888888884,10.397979797979794,-2.9473684210526314,20.0,-4.0
1.0,13.88888888888889,20.0,0.0,0.0,0.0,8.858119658119655,-3.1578947368421053,21.0,-4.0
1.0,13.88888888888889,30.0,1.0,0.0,1.6888888888888838,9.572222222222218,-3.0,20.0,-4.0
1.0,13.88888888888889,40.0,1.0,0.0,2.6888888888888838,9.605555555555553,-3.0526315789473686,20.0,-4.0
1.0,13.88888888888889,50.0,0.0,0.0,0.0,8.210317460317459,-3.263157894736842,23.0,-4.0
1.0,13.88888888888889,800.0,0.0,0.0,0.0,11.709941520467833,-2.0,62.0,-2.0
2.0,13.88888888888889,0.0,0.0,0.0,0.0,7.220138888888882,-3.1904761904761907,45.0,-4.0
2.0,13.88888888888889,10.0,0.0,0.0,0.0,7.201388888888882,-3.1904761904761907,45.0,-4.0
2.0,13.88888888888889,20.0,0.0,0.0,0.0,6.411111111111103,-3.0869565217391304,43.0,-4.0
2.0,13.88888888888889,30.0,0.0,0.0,0.0,7.188888888888882,-3.4,53.0,-4.0
2.0,13.88888888888889,40.0,0.0,0.0,0.0,7.450179211469528,-3.2,41.0,-4.0
2.0,13.88888888888889,50.0,0.0,0.0,0.0,7.881992337164745,-3.4444444444444446,39.0,-4.0
3.0,13.88888888888889,0.0,0.0,0.0,0.0,7.65555555555555,-3.4210526315789473,45.0,-4.0
3.0,13.88888888888889,10.0,0.0,0.0,0.0,7.682222222222216,-3.4210526315789473,45.0,-4.0
3.0,13.88888888888889,20.0,0.0,0.0,0.0,7.65555555555555,-3.3157894736842106,39.0,-4.0
3.0,13.88888888888889,30.0,0.0,0.0,0.0,7.675555555555549,-3.3157894736842106,39.0,-4.0
3.0,13.88888888888889,40.0,0.0,0.0,0.0,7.9026819923371585,-3.4444444444444446,39.0,-4.0
3.0,13.88888888888889,50.0,0.0,0.0,0.0,7.9026819923371585,-3.4444444444444446,39.0,-4.0
4.0,13.88888888888889,0.0,0.0,0.0,0.0,7.930268199233712,-3.5555555555555554,35.0,-4.0
4.0,13.88888888888889,10.0,0.0,0.0,0.0,7.930268199233712,-3.5555555555555554,35.0,-4.0
4.0,13.88888888888889,20.0,0.0,0.0,0.0,8.437037037037031,-3.1666666666666665,33.0,-4.0
4.0,13.88888888888889,30.0,0.0,0.0,0.0,8.22460317460317,-3.2222222222222223,29.0,-4.0
4.0,13.88888888888889,40.0,0.0,0.0,0.0,7.923371647509573,-3.210526315789474,35.0,-4.0
4.0,13.88888888888889,50.0,0.0,0.0,0.0,8.22460317460317,-3.2222222222222223,29.0,-4.0
9.0,13.88888888888889,-100.0,1.0,0.0,1.6888888888888824,9.208888888888882,-3.4,33.0,-4.0
9.0,13.88888888888889,200.0,0.0,0.0,0.0,10.746031746031738,-3.0,51.0,-4.0
