scenario_id,ego_v,hit_point,collision,eb_intervention,dv_collision,v_mean,a_mean,a_jerk,a_min
1.0,13.88888888888889,0.0,0.0,0.0,0.0,6.603174603174601,-3.526315789473684,23.0,-4.0
1.0,13.88888888888889,10.0,0.0,0.0,0.0,7.170138888888887,-3.526315789473684,23.0,-4.0
1.0,13.88888888888889,20.0,0.0,0.0,0.0,7.170138888888887,-3.526315789473684,23.0,-4.0
1.0,13.88888888888889,30.0,0.0,0.0,0.0,6.771241830065357,-3.45,29.0,-4.0
1.0,13.88888888888889,40.0,0.0,0.0,0.0,6.949494949494947,-3.526315789473684,23.0,-4.0
1.0,13.88888888888889,50.0,0.0,0.0,0.0,6.580317460317458,-3.526315789473684,23.0,-4.0
1.0,13.88888888888889,800.0,0.0,0.0,0.0,7.923371647509576,-3.263157894736842,13.0,-4.0
2.0,13.88888888888889,0.0,0.0,0.0,0.0,7.3663082437275955,-3.0,29.0,-4.0
2.0,13.88888888888889,10.0,0.0,0.0,0.0,7.1576388888888856,-2.8181818181818183,43.0,-4.0
2.0,13.88888888888889,20.0,0.0,0.0,0.0,7.608888888888886,-2.95,39.0,-4.0
2.0,13.88888888888889,30.0,0.0,0.0,0.0,7.163888888888885,-3.15,45.0,-4.0
2.0,13.88888888888889,40.0,0.0,0.0,0.0,7.417921146953403,-3.210526315789474,41.0,-4.0
2.0,13.88888888888889,50.0,0.0,0.0,0.0,7.6088888888888855,-3.3333333333333335,53.0,-4.0
3.0,13.88888888888889,0.0,0.0,0.0,0.0,6.961616161616157,-2.739130434782609,43.0,-4.0
3.0,13.88888888888889,10.0,0.0,0.0,0.0,7.353405017921144,-3.05,41.0,-4.0
3.0,13.88888888888889,20.0,0.0,0.0,0.0,7.602222222222221,-3.1578947368421053,37.0,-4.0
3.0,13.88888888888889,30.0,0.0,0.0,0.0,7.3663082437275955,-2.857142857142857,39.0,-4.0
3.0,13.88888888888889,40.0,0.0,0.0,0.0,8.146031746031744,-3.176470588235294,39.0,-4.0
3.0,13.88888888888889,50.0,0.0,0.0,0.0,7.182638888888886,-3.1,37.0,-4.0
4.0,13.88888888888889,0.0,1.0,0.0,11.088888888888885,12.588888888888889,-4.0,10.0,-4.0
4.0,13.88888888888889,10.0,0.0,0.0,0.0,8.819658119658117,-4.0,9.0,-4.0
4.0,13.88888888888889,20.0,0.0,0.0,0.0,8.819658119658117,-4.0,9.0,-4.0
4.0,13.88888888888889,30.0,0.0,0.0,0.0,8.474074074074071,-3.6666666666666665,17.0,-4.0
4.0,13.88888888888889,40.0,0.0,0.0,0.0,8.48148148148148,-3.7333333333333334,19.0,-4.0
4.0,13.88888888888889,50.0,0.0,0.0,0.0,8.23174603174603,-3.6,27.0,-4.0
9.0,13.88888888888889,-100.0,0.0,0.0,0.0,13.763888888888888,-1.0,16.0,-1.0
9.0,13.88888888888889,200.0,0.0,0.0,0.0,11.720467836257308,-2.857142857142857,14.0,-4.0
